"Payment_Type","Payment_Installments","Payment_id"
"boleto",1,94380
"credit_card",4,94381
"credit_card",1,94382
"credit_card",1,94383
"boleto",1,94384
"credit_card",2,94385
"credit_card",4,94386
"credit_card",10,94387
"boleto",1,94388
"credit_card",1,94389
"boleto",1,94390
"credit_card",1,94391
"credit_card",1,94392
"credit_card",5,94393
"credit_card",1,94394
"credit_card",6,94395
"credit_card",3,94396
"credit_card",5,94397
"boleto",1,94398
"credit_card",2,94399
"credit_card",7,94400
"credit_card",2,94401
"credit_card",8,94402
"credit_card",3,94403
"credit_card",2,94404
"credit_card",5,94405
"boleto",1,94406
"credit_card",1,94407
"credit_card",6,94408
"credit_card",8,94409
"credit_card",4,94410
"credit_card",5,94411
"credit_card",5,94412
"credit_card",1,94413
"boleto",1,94414
"credit_card",1,94415
"boleto",1,94416
"boleto",1,94417
"credit_card",3,94418
"credit_card",2,94419
"credit_card",8,94420
"credit_card",6,94421
"credit_card",1,94422
"credit_card",7,94423
"credit_card",2,94424
"credit_card",10,94425
"credit_card",1,94426
"credit_card",4,94427
"credit_card",1,94428
"credit_card",2,94429
"boleto",1,94430
"boleto",1,94431
"boleto",1,94432
"credit_card",1,94433
"credit_card",4,94434
"credit_card",2,94435
"credit_card",1,94436
"credit_card",8,94437
"boleto",1,94438
"debit_card",1,94439
"credit_card",10,94440
"credit_card",3,94441
"credit_card",1,94442
"credit_card",1,94443
"credit_card",8,94444
"boleto",1,94445
"credit_card",2,94446
"credit_card",2,94447
"credit_card",2,94448
"credit_card",2,94449
"boleto",1,94450
"credit_card",3,94451
"credit_card",1,94452
"credit_card",1,94453
"credit_card",1,94454
"credit_card",3,94455
"boleto",1,94456
"credit_card",2,94457
"boleto",1,94458
"credit_card",10,94459
"boleto",1,94460
"credit_card",4,94461
"boleto",1,94462
"credit_card",6,94463
"boleto",1,94464
"credit_card",1,94465
"boleto",1,94466
"boleto",1,94467
"credit_card",1,94468
"boleto",1,94469
"credit_card",1,94470
"credit_card",1,94471
"credit_card",5,94472
"credit_card",2,94473
"credit_card",1,94474
"credit_card",2,94475
"credit_card",2,94476
"credit_card",2,94477
"credit_card",5,94478
"debit_card",1,94479
"boleto",1,94480
"boleto",1,94481
"boleto",1,94482
"credit_card",3,94483
"credit_card",3,94484
"boleto",1,94485
"credit_card",6,94486
"credit_card",1,94487
"credit_card",1,94488
"credit_card",8,94489
"credit_card",1,94490
"boleto",1,94491
"credit_card",1,94492
"credit_card",4,94493
"credit_card",2,94494
"credit_card",1,94495
"boleto",1,94496
"boleto",1,94497
"credit_card",2,94498
"credit_card",1,94499
"credit_card",10,94500
"credit_card",2,94501
"credit_card",1,94502
"credit_card",1,94503
"credit_card",4,94504
"credit_card",2,94505
"boleto",1,94506
"credit_card",5,94507
"boleto",1,94508
"credit_card",1,94509
"credit_card",2,94510
"credit_card",2,94511
"boleto",1,94512
"boleto",1,94513
"credit_card",3,94514
"credit_card",4,94515
"credit_card",2,94516
"credit_card",2,94517
"credit_card",1,94518
"boleto",1,94519
"credit_card",3,94520
"boleto",1,94521
"credit_card",1,94522
"credit_card",1,94523
"credit_card",1,94524
"credit_card",3,94525
"boleto",1,94526
"credit_card",2,94527
"credit_card",6,94528
"credit_card",7,94529
"credit_card",2,94530
"credit_card",1,94531
"credit_card",1,94532
"credit_card",2,94533
"credit_card",8,94534
"debit_card",1,94535
"credit_card",4,94536
"credit_card",7,94537
"credit_card",8,94538
"boleto",1,94539
"credit_card",5,94540
"boleto",1,94541
"credit_card",1,94542
"credit_card",1,94543
"credit_card",10,94544
"credit_card",6,94545
"credit_card",8,94546
"credit_card",1,94547
"boleto",1,94548
"boleto",1,94549
"credit_card",1,94550
"credit_card",1,94551
"debit_card",1,94552
"credit_card",4,94553
"credit_card",10,94554
"credit_card",3,94555
"credit_card",1,94556
"credit_card",1,94557
"credit_card",3,94558
"boleto",1,94559
"boleto",1,94560
"boleto",1,94561
"credit_card",1,94562
"credit_card",3,94563
"credit_card",8,94564
"credit_card",3,94565
"boleto",1,94566
"boleto",1,94567
"credit_card",1,94568
"credit_card",10,94569
"boleto",1,94570
"credit_card",1,94571
"credit_card",8,94572
"boleto",1,94573
"credit_card",2,94574
"credit_card",3,94575
"credit_card",7,94576
"credit_card",1,94577
"credit_card",2,94578
"credit_card",2,94579
"credit_card",1,94580
"credit_card",5,94581
"credit_card",6,94582
"credit_card",1,94583
"boleto",1,94584
"credit_card",1,94585
"credit_card",8,94586
"credit_card",3,94587
"credit_card",1,94588
"credit_card",1,94589
"credit_card",9,94590
"credit_card",1,94591
"credit_card",10,94592
"credit_card",6,94593
"credit_card",8,94594
"credit_card",6,94595
"credit_card",10,94596
"credit_card",5,94597
"credit_card",3,94598
"boleto",1,94599
"boleto",1,94600
"credit_card",5,94601
"boleto",1,94602
"credit_card",10,94603
"credit_card",1,94604
"credit_card",4,94605
"boleto",1,94606
"credit_card",1,94607
"credit_card",10,94608
"boleto",1,94609
"boleto",1,94610
"boleto",1,94611
"boleto",1,94612
"credit_card",3,94613
"credit_card",2,94614
"credit_card",8,94615
"credit_card",1,94616
"credit_card",4,94617
"credit_card",9,94618
"credit_card",3,94619
"credit_card",1,94620
"credit_card",1,94621
"credit_card",3,94622
"credit_card",8,94623
"credit_card",1,94624
"credit_card",4,94625
"credit_card",1,94626
"boleto",1,94627
"credit_card",1,94628
"credit_card",3,94629
"credit_card",1,94630
"credit_card",1,94631
"credit_card",2,94632
"boleto",1,94633
"credit_card",1,94634
"credit_card",1,94635
"credit_card",1,94636
"boleto",1,94637
"credit_card",6,94638
"credit_card",5,94639
"boleto",1,94640
"credit_card",1,94641
"credit_card",4,94642
"boleto",1,94643
"boleto",1,94644
"credit_card",1,94645
"credit_card",3,94646
"boleto",1,94647
"debit_card",1,94648
"credit_card",3,94649
"credit_card",8,94650
"credit_card",5,94651
"boleto",1,94652
"credit_card",3,94653
"boleto",1,94654
"credit_card",5,94655
"boleto",1,94656
"credit_card",3,94657
"credit_card",10,94658
"credit_card",8,94659
"credit_card",7,94660
"credit_card",2,94661
"credit_card",1,94662
"credit_card",2,94663
"credit_card",10,94664
"credit_card",2,94665
"credit_card",2,94666
"credit_card",10,94667
"credit_card",2,94668
"credit_card",3,94669
"credit_card",5,94670
"credit_card",2,94671
"credit_card",3,94672
"credit_card",10,94673
"boleto",1,94674
"credit_card",9,94675
"credit_card",3,94676
"credit_card",7,94677
"credit_card",4,94678
"credit_card",1,94679
"boleto",1,94680
"credit_card",6,94681
"credit_card",1,94682
"credit_card",2,94683
"credit_card",1,94684
"credit_card",6,94685
"boleto",1,94686
"credit_card",3,94687
"credit_card",1,94688
"credit_card",1,94689
"credit_card",10,94690
"boleto",1,94691
"debit_card",1,94692
"credit_card",2,94693
"credit_card",1,94694
"credit_card",6,94695
"credit_card",1,94696
"credit_card",10,94697
"credit_card",1,94698
"credit_card",4,94699
"boleto",1,94700
"credit_card",3,94701
"credit_card",1,94702
"credit_card",1,94703
"credit_card",5,94704
"boleto",1,94705
"credit_card",3,94706
"credit_card",3,94707
"boleto",1,94708
"credit_card",3,94709
"credit_card",6,94710
"credit_card",2,94711
"credit_card",1,94712
"credit_card",1,94713
"credit_card",1,94714
"credit_card",4,94715
"credit_card",1,94716
"credit_card",1,94717
"credit_card",2,94718
"boleto",1,94719
"credit_card",1,94720
"credit_card",4,94721
"credit_card",2,94722
"credit_card",3,94723
"credit_card",2,94724
"credit_card",2,94725
"credit_card",1,94726
"credit_card",3,94727
"credit_card",2,94728
"boleto",1,94729
"credit_card",3,94730
"credit_card",2,94731
"credit_card",3,94732
"boleto",1,94733
"credit_card",5,94734
"boleto",1,94735
"credit_card",1,94736
"credit_card",3,94737
"credit_card",2,94738
"boleto",1,94739
"boleto",1,94740
"credit_card",4,94741
"credit_card",5,94742
"credit_card",1,94743
"credit_card",1,94744
"credit_card",6,94745
"credit_card",1,94746
"credit_card",2,94747
"credit_card",3,94748
"credit_card",1,94749
"credit_card",1,94750
"credit_card",1,94751
"credit_card",1,94752
"credit_card",1,94753
"credit_card",3,94754
"credit_card",3,94755
"credit_card",2,94756
"credit_card",8,94757
"credit_card",10,94758
"debit_card",1,94759
"credit_card",4,94760
"credit_card",3,94761
"credit_card",1,94762
"credit_card",1,94763
"credit_card",6,94764
"credit_card",4,94765
"credit_card",1,94766
"credit_card",3,94767
"credit_card",3,94768
"credit_card",1,94769
"credit_card",3,94770
"credit_card",7,94771
"credit_card",5,94772
"credit_card",2,94773
"boleto",1,94774
"boleto",1,94775
"boleto",1,94776
"credit_card",2,94777
"credit_card",8,94778
"credit_card",1,94779
"credit_card",10,94780
"credit_card",3,94781
"credit_card",1,94782
"boleto",1,94783
"boleto",1,94784
"credit_card",1,94785
"credit_card",2,94786
"credit_card",1,94787
"credit_card",1,94788
"boleto",1,94789
"boleto",1,94790
"credit_card",1,94791
"credit_card",3,94792
"boleto",1,94793
"credit_card",8,94794
"boleto",1,94795
"credit_card",10,94796
"credit_card",3,94797
"credit_card",5,94798
"credit_card",5,94799
"credit_card",6,94800
"credit_card",8,94801
"credit_card",3,94802
"credit_card",1,94803
"credit_card",6,94804
"credit_card",2,94805
"credit_card",1,94806
"credit_card",5,94807
"credit_card",1,94808
"boleto",1,94809
"credit_card",10,94810
"credit_card",4,94811
"boleto",1,94812
"credit_card",1,94813
"credit_card",2,94814
"boleto",1,94815
"credit_card",10,94816
"credit_card",3,94817
"credit_card",6,94818
"credit_card",2,94819
"credit_card",1,94820
"credit_card",7,94821
"boleto",1,94822
"credit_card",1,94823
"credit_card",3,94824
"credit_card",1,94825
"boleto",1,94826
"credit_card",6,94827
"boleto",1,94828
"credit_card",4,94829
"credit_card",1,94830
"boleto",1,94831
"boleto",1,94832
"credit_card",10,94833
"boleto",1,94834
"credit_card",1,94835
"boleto",1,94836
"boleto",1,94837
"credit_card",1,94838
"credit_card",2,94839
"credit_card",2,94840
"credit_card",6,94841
"debit_card",1,94842
"credit_card",1,94843
"credit_card",3,94844
"credit_card",1,94845
"credit_card",2,94846
"boleto",1,94847
"boleto",1,94848
"boleto",1,94849
"credit_card",3,94850
"boleto",1,94851
"credit_card",1,94852
"credit_card",8,94853
"credit_card",1,94854
"credit_card",2,94855
"credit_card",2,94856
"credit_card",4,94857
"credit_card",1,94858
"boleto",1,94859
"credit_card",2,94860
"credit_card",8,94861
"credit_card",3,94862
"boleto",1,94863
"credit_card",2,94864
"credit_card",8,94865
"credit_card",1,94866
"credit_card",3,94867
"boleto",1,94868
"credit_card",1,94869
"credit_card",1,94870
"credit_card",7,94871
"credit_card",4,94872
"credit_card",1,94873
"credit_card",2,94874
"boleto",1,94875
"credit_card",2,94876
"credit_card",1,94877
"credit_card",4,94878
"boleto",1,94879
"boleto",1,94880
"credit_card",2,94881
"credit_card",5,94882
"boleto",1,94883
"credit_card",6,94884
"credit_card",2,94885
"credit_card",2,94886
"credit_card",4,94887
"credit_card",3,94888
"credit_card",1,94889
"credit_card",4,94890
"boleto",1,94891
"credit_card",1,94892
"boleto",1,94893
"credit_card",1,94894
"credit_card",1,94895
"credit_card",5,94896
"credit_card",1,94897
"credit_card",8,94898
"boleto",1,94899
"credit_card",1,94900
"credit_card",2,94901
"credit_card",1,94902
"credit_card",4,94903
"credit_card",3,94904
"credit_card",4,94905
"credit_card",6,94906
"credit_card",3,94907
"boleto",1,94908
"credit_card",8,94909
"credit_card",3,94910
"credit_card",1,94911
"credit_card",3,94912
"credit_card",3,94913
"boleto",1,94914
"boleto",1,94915
"credit_card",1,94916
"boleto",1,94917
"credit_card",2,94918
"boleto",1,94919
"credit_card",1,94920
"credit_card",2,94921
"credit_card",5,94922
"credit_card",5,94923
"credit_card",2,94924
"credit_card",10,94925
"credit_card",2,94926
"credit_card",1,94927
"credit_card",1,94928
"credit_card",1,94929
"credit_card",4,94930
"boleto",1,94931
"credit_card",3,94932
"credit_card",1,94933
"credit_card",9,94934
"credit_card",10,94935
"boleto",1,94936
"credit_card",2,94937
"credit_card",5,94938
"credit_card",4,94939
"credit_card",6,94940
"credit_card",1,94941
"credit_card",1,94942
"credit_card",6,94943
"boleto",1,94944
"credit_card",1,94945
"credit_card",3,94946
"credit_card",6,94947
"credit_card",3,94948
"credit_card",5,94949
"debit_card",1,94950
"credit_card",3,94951
"credit_card",2,94952
"credit_card",2,94953
"boleto",1,94954
"credit_card",2,94955
"credit_card",2,94956
"credit_card",8,94957
"credit_card",1,94958
"credit_card",10,94959
"credit_card",4,94960
"credit_card",2,94961
"credit_card",1,94962
"credit_card",3,94963
"credit_card",8,94964
"credit_card",4,94965
"credit_card",6,94966
"credit_card",1,94967
"credit_card",3,94968
"credit_card",5,94969
"credit_card",1,94970
"credit_card",2,94971
"credit_card",2,94972
"credit_card",1,94973
"boleto",1,94974
"credit_card",1,94975
"credit_card",7,94976
"credit_card",10,94977
"credit_card",1,94978
"credit_card",1,94979
"credit_card",1,94980
"credit_card",5,94981
"debit_card",1,94982
"boleto",1,94983
"credit_card",4,94984
"credit_card",10,94985
"credit_card",2,94986
"credit_card",2,94987
"credit_card",10,94988
"credit_card",4,94989
"credit_card",1,94990
"boleto",1,94991
"credit_card",2,94992
"credit_card",2,94993
"credit_card",2,94994
"boleto",1,94995
"credit_card",1,94996
"boleto",1,94997
"boleto",1,94998
"credit_card",3,94999
"credit_card",10,95000
"credit_card",7,95001
"credit_card",10,95002
"credit_card",10,95003
"boleto",1,95004
"boleto",1,95005
"credit_card",3,95006
"credit_card",2,95007
"credit_card",4,95008
"credit_card",1,95009
"credit_card",2,95010
"boleto",1,95011
"boleto",1,95012
"credit_card",6,95013
"credit_card",5,95014
"credit_card",4,95015
"credit_card",1,95016
"credit_card",10,95017
"boleto",1,95018
"boleto",1,95019
"credit_card",1,95020
"boleto",1,95021
"credit_card",5,95022
"credit_card",8,95023
"credit_card",6,95024
"credit_card",5,95025
"credit_card",4,95026
"credit_card",2,95027
"boleto",1,95028
"credit_card",2,95029
"credit_card",6,95030
"boleto",1,95031
"boleto",1,95032
"credit_card",1,95033
"credit_card",2,95034
"boleto",1,95035
"credit_card",6,95036
"credit_card",10,95037
"boleto",1,95038
"credit_card",6,95039
"boleto",1,95040
"credit_card",2,95041
"credit_card",4,95042
"credit_card",4,95043
"credit_card",2,95044
"credit_card",4,95045
"credit_card",1,95046
"credit_card",5,95047
"credit_card",6,95048
"credit_card",1,95049
"boleto",1,95050
"credit_card",1,95051
"credit_card",6,95052
"credit_card",1,95053
"debit_card",1,95054
"credit_card",4,95055
"credit_card",5,95056
"credit_card",1,95057
"debit_card",1,95058
"credit_card",1,95059
"boleto",1,95060
"credit_card",4,95061
"credit_card",2,95062
"credit_card",1,95063
"boleto",1,95064
"credit_card",3,95065
"credit_card",3,95066
"boleto",1,95067
"boleto",1,95068
"credit_card",1,95069
"boleto",1,95070
"credit_card",5,95071
"credit_card",2,95072
"credit_card",4,95073
"credit_card",2,95074
"credit_card",8,95075
"credit_card",5,95076
"credit_card",1,95077
"boleto",1,95078
"credit_card",1,95079
"credit_card",4,95080
"boleto",1,95081
"credit_card",4,95082
"credit_card",3,95083
"credit_card",1,95084
"credit_card",1,95085
"credit_card",10,95086
"credit_card",2,95087
"credit_card",6,95088
"credit_card",7,95089
"credit_card",3,95090
"credit_card",1,95091
"credit_card",4,95092
"credit_card",3,95093
"credit_card",10,95094
"credit_card",10,95095
"boleto",1,95096
"credit_card",10,95097
"credit_card",2,95098
"credit_card",6,95099
"credit_card",12,95100
"credit_card",3,95101
"credit_card",1,95102
"credit_card",3,95103
"credit_card",3,95104
"credit_card",3,95105
"credit_card",10,95106
"credit_card",4,95107
"credit_card",8,95108
"credit_card",2,95109
"boleto",1,95110
"boleto",1,95111
"credit_card",1,95112
"credit_card",2,95113
"credit_card",5,95114
"credit_card",1,95115
"credit_card",2,95116
"credit_card",3,95117
"credit_card",2,95118
"credit_card",6,95119
"credit_card",4,95120
"credit_card",4,95121
"credit_card",3,95122
"credit_card",1,95123
"boleto",1,95124
"boleto",1,95125
"credit_card",1,95126
"credit_card",1,95127
"credit_card",6,95128
