Dept,BIWEEKLY_PAY_PERIOD_END_DATE,LTI,DART,DESCRIPTION,Number_OF_Incidents,HOURS_YOY,LTI_YOY,DART_YOY,OSHA_YOY,LTI_Rate,DART_Rate,OSHA_Rate
Metro Police,9/27/2014,YES,YES,Contusion/Bruise,2,502583.18,NULL,NULL,NULL,NULL,NULL,NULL
Metro Police,9/27/2014,NO,NO,Cut or Laceration,1,502583.18,NULL,NULL,NULL,NULL,NULL,NULL
Metro Police,9/27/2014,NO,NO,"Cut, laceration or scratches",1,502583.18,NULL,NULL,NULL,NULL,NULL,NULL
Metro Police,9/27/2014,YES,YES,Dislocation,1,502583.18,NULL,NULL,NULL,NULL,NULL,NULL
Metro Police,9/27/2014,NO,YES,Inflamation,1,502583.18,NULL,NULL,NULL,NULL,NULL,NULL
Metro Police,9/27/2014,YES,YES,Sprain  (ligament),2,502583.18,NULL,NULL,NULL,NULL,NULL,NULL
Metro Police,9/27/2014,YES,YES,Sprain or Strain,2,502583.18,NULL,NULL,NULL,NULL,NULL,NULL
Metro Police,9/27/2014,YES,YES,Tear of muscle/tendon/ligament,1,502583.18,NULL,NULL,NULL,NULL,NULL,NULL
OMB ,9/27/2014,NULL,NULL,NULL,0,52734.95,NULL,NULL,NULL,NULL,NULL,NULL
Parking Authority of River Cty,9/27/2014,NULL,NULL,NULL,0,15861.8,NULL,NULL,NULL,NULL,NULL,NULL
Public Health & Wellness,9/27/2014,NULL,NULL,NULL,0,3425.55,NULL,NULL,NULL,NULL,NULL,NULL
PW&A ,9/27/2014,NO,YES,Contusion/Bruise,1,163668.08,NULL,NULL,NULL,NULL,NULL,NULL
PW&A ,9/27/2014,YES,YES,Irritation,1,163668.08,NULL,NULL,NULL,NULL,NULL,NULL
PW&A ,9/27/2014,NO,YES,Strain (muscle/tendon),1,163668.08,NULL,NULL,NULL,NULL,NULL,NULL
Waterfront Development Corp,9/27/2014,NULL,NULL,NULL,0,10324.5,NULL,NULL,NULL,NULL,NULL,NULL
Youth Detention Services      ,9/27/2014,YES,YES,Other,1,10737.9,NULL,NULL,NULL,NULL,NULL,NULL
Zoo,9/27/2014,NULL,NULL,NULL,0,79674.84,NULL,NULL,NULL,NULL,NULL,NULL
Belle of Louisville           ,9/13/2014,NULL,NULL,NULL,0,2173.7,NULL,NULL,NULL,NULL,NULL,NULL
Civic Innovation & Technology,9/13/2014,NULL,NULL,NULL,0,29105.6,NULL,NULL,NULL,NULL,NULL,NULL
Codes & Regulations,9/13/2014,NULL,NULL,NULL,0,53046.55,NULL,NULL,NULL,NULL,NULL,NULL
Community Services,9/13/2014,NULL,NULL,NULL,0,22763.1,NULL,NULL,NULL,NULL,NULL,NULL
Coroner                       ,9/13/2014,NULL,NULL,NULL,0,9793.5,NULL,NULL,NULL,NULL,NULL,NULL
Corrections                   ,9/13/2014,YES,YES,Contusion/Bruise,1,1744.45,NULL,NULL,NULL,NULL,NULL,NULL
County Attorney               ,9/13/2014,NULL,NULL,NULL,0,13360,NULL,NULL,NULL,NULL,NULL,NULL
Develop Louisville,9/13/2014,NULL,NULL,NULL,0,46066.45,NULL,NULL,NULL,NULL,NULL,NULL
Economic Development ,9/13/2014,NULL,NULL,NULL,0,8586,NULL,NULL,NULL,NULL,NULL,NULL
Emergency Mgt Agency/MetroSafe,9/13/2014,NULL,NULL,NULL,0,79117.68,NULL,NULL,NULL,NULL,NULL,NULL
Fire & Rescue                 ,9/13/2014,YES,YES,Burn from heat,1,392460.5,NULL,NULL,NULL,NULL,NULL,NULL
Fire & Rescue                 ,9/13/2014,YES,YES,Chest Pain,1,392460.5,NULL,NULL,NULL,NULL,NULL,NULL
Fire & Rescue                 ,9/13/2014,YES,YES,Sprain  (ligament),2,392460.5,NULL,NULL,NULL,NULL,NULL,NULL
Fire & Rescue                 ,9/13/2014,YES,YES,Sprain or Strain,2,392460.5,NULL,NULL,NULL,NULL,NULL,NULL
Fleet & Facilities,9/13/2014,NULL,NULL,NULL,0,91589.02,NULL,NULL,NULL,NULL,NULL,NULL
Human Relations Commission    ,9/13/2014,NULL,NULL,NULL,0,6628.7,NULL,NULL,NULL,NULL,NULL,NULL
Human Resources,9/13/2014,NULL,NULL,NULL,0,9970.1,NULL,NULL,NULL,NULL,NULL,NULL
Kentuckiana Works Foundation,9/13/2014,NULL,NULL,NULL,0,3762.9,NULL,NULL,NULL,NULL,NULL,NULL
Library,9/13/2014,NULL,NULL,NULL,0,128894.45,NULL,NULL,NULL,NULL,NULL,NULL
Louisville Metro Council      ,9/13/2014,NULL,NULL,NULL,0,41142.75,NULL,NULL,NULL,NULL,NULL,NULL
Louisville Metro EMS,9/13/2014,YES,YES,Contusion/Bruise,1,24330.1,NULL,NULL,NULL,NULL,NULL,NULL
Mayor's Office                ,9/13/2014,NULL,NULL,NULL,0,20172.2,NULL,NULL,NULL,NULL,NULL,NULL
Metro Animal Services         ,9/13/2014,NULL,NULL,NULL,0,2016,NULL,NULL,NULL,NULL,NULL,NULL
Metro Parks & Recreation,9/13/2014,NULL,NULL,NULL,0,132221.45,NULL,NULL,NULL,NULL,NULL,NULL
Metro Police,9/13/2014,NO,NO,Bloodborne Disease,2,504611.98,NULL,NULL,NULL,NULL,NULL,NULL
Metro Police,9/13/2014,NO,NO,Bloodborne Pathogen Exposure,2,504611.98,NULL,NULL,NULL,NULL,NULL,NULL
Metro Police,9/13/2014,NO,YES,Contusion/Bruise,1,504611.98,NULL,NULL,NULL,NULL,NULL,NULL
Metro Police,9/13/2014,YES,YES,Cut or Laceration,1,504611.98,NULL,NULL,NULL,NULL,NULL,NULL
Metro Police,9/13/2014,YES,YES,"Cut, laceration or scratches",1,504611.98,NULL,NULL,NULL,NULL,NULL,NULL
Metro Police,9/13/2014,YES,YES,Sprain  (ligament),1,504611.98,NULL,NULL,NULL,NULL,NULL,NULL
Metro Police,9/13/2014,YES,YES,Sprain or Strain,1,504611.98,NULL,NULL,NULL,NULL,NULL,NULL
Metro Police,9/13/2014,YES,YES,Strain (muscle/tendon),2,504611.98,NULL,NULL,NULL,NULL,NULL,NULL
OMB ,9/13/2014,NULL,NULL,NULL,0,52846.25,NULL,NULL,NULL,NULL,NULL,NULL
Parking Authority of River Cty,9/13/2014,NULL,NULL,NULL,0,15850.3,NULL,NULL,NULL,NULL,NULL,NULL
Public Health & Wellness,9/13/2014,NULL,NULL,NULL,0,3436.35,NULL,NULL,NULL,NULL,NULL,NULL
PW&A ,9/13/2014,NO,YES,Eye Injury,1,164774.88,NULL,NULL,NULL,NULL,NULL,NULL
PW&A ,9/13/2014,NO,NO,Irritation,1,164774.88,NULL,NULL,NULL,NULL,NULL,NULL
PW&A ,9/13/2014,NO,YES,Strain (muscle/tendon),3,164774.88,NULL,NULL,NULL,NULL,NULL,NULL
PW&A ,9/13/2014,YES,YES,Strain (muscle/tendon),1,164774.88,NULL,NULL,NULL,NULL,NULL,NULL
Waterfront Development Corp,9/13/2014,NULL,NULL,NULL,0,10315.5,NULL,NULL,NULL,NULL,NULL,NULL
Youth Detention Services      ,9/13/2014,NULL,NULL,NULL,0,10840.9,NULL,NULL,NULL,NULL,NULL,NULL
Zoo,9/13/2014,NO,YES,Strain (muscle/tendon),1,79952.84,NULL,NULL,NULL,NULL,NULL,NULL
Belle of Louisville           ,8/30/2014,NULL,NULL,NULL,0,2238.8,NULL,NULL,NULL,NULL,NULL,NULL
Civic Innovation & Technology,8/30/2014,NULL,NULL,NULL,0,29172.1,NULL,NULL,NULL,NULL,NULL,NULL
Codes & Regulations,8/30/2014,NULL,NULL,NULL,0,53841.75,NULL,NULL,NULL,NULL,NULL,NULL
Community Services,8/30/2014,NULL,NULL,NULL,0,22991.3,NULL,NULL,NULL,NULL,NULL,NULL
Coroner                       ,8/30/2014,NULL,NULL,NULL,0,9864,NULL,NULL,NULL,NULL,NULL,NULL
Corrections                   ,8/30/2014,NULL,NULL,NULL,0,1752.3,NULL,NULL,NULL,NULL,NULL,NULL
County Attorney               ,8/30/2014,NULL,NULL,NULL,0,13440,NULL,NULL,NULL,NULL,NULL,NULL
Develop Louisville,8/30/2014,NULL,NULL,NULL,0,46715.55,NULL,NULL,NULL,NULL,NULL,NULL
Economic Development ,8/30/2014,NULL,NULL,NULL,0,8727.7,NULL,NULL,NULL,NULL,NULL,NULL
Emergency Mgt Agency/MetroSafe,8/30/2014,NULL,NULL,NULL,0,79348.43,NULL,NULL,NULL,NULL,NULL,NULL
Fire & Rescue                 ,8/30/2014,YES,YES,Strain (muscle/tendon),1,395034.5,NULL,NULL,NULL,NULL,NULL,NULL
Fleet & Facilities,8/30/2014,YES,YES,Strain (muscle/tendon),1,91518.97,NULL,NULL,NULL,NULL,NULL,NULL
Human Relations Commission    ,8/30/2014,NULL,NULL,NULL,0,6654.2,NULL,NULL,NULL,NULL,NULL,NULL
Human Resources,8/30/2014,NULL,NULL,NULL,0,9990.9,NULL,NULL,NULL,NULL,NULL,NULL
Kentuckiana Works Foundation,8/30/2014,NULL,NULL,NULL,0,3757.4,NULL,NULL,NULL,NULL,NULL,NULL
Library,8/30/2014,NULL,NULL,NULL,0,129345.35,NULL,NULL,NULL,NULL,NULL,NULL
Louisville Metro Council      ,8/30/2014,NULL,NULL,NULL,0,41367.5,NULL,NULL,NULL,NULL,NULL,NULL
Louisville Metro EMS,8/30/2014,NULL,NULL,NULL,0,24339.4,NULL,NULL,NULL,NULL,NULL,NULL
Mayor's Office                ,8/30/2014,NULL,NULL,NULL,0,20070,NULL,NULL,NULL,NULL,NULL,NULL
Metro Animal Services         ,8/30/2014,NULL,NULL,NULL,0,2016,NULL,NULL,NULL,NULL,NULL,NULL
Metro Parks & Recreation,8/30/2014,NO,NO,Insect Bite,1,132696.05,NULL,NULL,NULL,NULL,NULL,NULL
Metro Parks & Recreation,8/30/2014,NO,NO,Poisoning - Chemical,1,132696.05,NULL,NULL,NULL,NULL,NULL,NULL
Metro Police,8/30/2014,NO,NO,Bloodborne Disease,1,507340.38,NULL,NULL,NULL,NULL,NULL,NULL
Metro Police,8/30/2014,NO,NO,Bloodborne Pathogen Exposure,1,507340.38,NULL,NULL,NULL,NULL,NULL,NULL
Metro Police,8/30/2014,YES,YES,Contusion/Bruise,1,507340.38,NULL,NULL,NULL,NULL,NULL,NULL
Metro Police,8/30/2014,YES,YES,Dislocation,2,507340.38,NULL,NULL,NULL,NULL,NULL,NULL
OMB ,8/30/2014,NULL,NULL,NULL,0,53169.35,NULL,NULL,NULL,NULL,NULL,NULL
Parking Authority of River Cty,8/30/2014,NULL,NULL,NULL,0,15812,NULL,NULL,NULL,NULL,NULL,NULL
Public Health & Wellness,8/30/2014,NULL,NULL,NULL,0,3451.65,NULL,NULL,NULL,NULL,NULL,NULL
PW&A ,8/30/2014,NO,NO,Cut or Laceration,1,165788.88,NULL,NULL,NULL,NULL,NULL,NULL
PW&A ,8/30/2014,NO,NO,"Cut, laceration or scratches",1,165788.88,NULL,NULL,NULL,NULL,NULL,NULL
PW&A ,8/30/2014,NO,YES,Strain (muscle/tendon),2,165788.88,NULL,NULL,NULL,NULL,NULL,NULL
Waterfront Development Corp,8/30/2014,NULL,NULL,NULL,0,10200.5,NULL,NULL,NULL,NULL,NULL,NULL
Youth Detention Services      ,8/30/2014,NO,YES,Contusion/Bruise,1,10904.6,NULL,NULL,NULL,NULL,NULL,NULL
Zoo,8/30/2014,NULL,NULL,NULL,0,80178.04,NULL,NULL,NULL,NULL,NULL,NULL
Belle of Louisville           ,8/16/2014,NULL,NULL,NULL,0,2325.3,NULL,NULL,NULL,NULL,NULL,NULL
Civic Innovation & Technology,8/16/2014,NULL,NULL,NULL,0,29239.8,NULL,NULL,NULL,NULL,NULL,NULL
Codes & Regulations,8/16/2014,YES,YES,Insect Bite,1,54308.3,NULL,NULL,NULL,NULL,NULL,NULL
Codes & Regulations,8/16/2014,YES,YES,Poisoning - Chemical,1,54308.3,NULL,NULL,NULL,NULL,NULL,NULL
Community Services,8/16/2014,NULL,NULL,NULL,0,23117.1,NULL,NULL,NULL,NULL,NULL,NULL
Coroner                       ,8/16/2014,NULL,NULL,NULL,0,9987.5,NULL,NULL,NULL,NULL,NULL,NULL
Corrections                   ,8/16/2014,NO,YES,Contusion/Bruise,1,1744.3,NULL,NULL,NULL,NULL,NULL,NULL
County Attorney               ,8/16/2014,NULL,NULL,NULL,0,13520,NULL,NULL,NULL,NULL,NULL,NULL
Develop Louisville,8/16/2014,NO,NO,Insect Bite,1,46769.75,NULL,NULL,NULL,NULL,NULL,NULL
Develop Louisville,8/16/2014,NO,NO,Poisoning - Chemical,1,46769.75,NULL,NULL,NULL,NULL,NULL,NULL
Economic Development ,8/16/2014,NULL,NULL,NULL,0,8905.7,NULL,NULL,NULL,NULL,NULL,NULL
Emergency Mgt Agency/MetroSafe,8/16/2014,NULL,NULL,NULL,0,79838.78,NULL,NULL,NULL,NULL,NULL,NULL
Fire & Rescue                 ,8/16/2014,YES,YES,Strain (muscle/tendon),2,397564,NULL,NULL,NULL,NULL,NULL,NULL
Fleet & Facilities,8/16/2014,NO,NO,Contusion/Bruise,1,91858.17,NULL,NULL,NULL,NULL,NULL,NULL
Fleet & Facilities,8/16/2014,YES,YES,Strain (muscle/tendon),1,91858.17,NULL,NULL,NULL,NULL,NULL,NULL
Human Relations Commission    ,8/16/2014,NULL,NULL,NULL,0,6631.7,NULL,NULL,NULL,NULL,NULL,NULL
Human Resources,8/16/2014,NULL,NULL,NULL,0,10208.5,NULL,NULL,NULL,NULL,NULL,NULL
Kentuckiana Works Foundation,8/16/2014,NULL,NULL,NULL,0,3748.4,NULL,NULL,NULL,NULL,NULL,NULL
Library,8/16/2014,NULL,NULL,NULL,0,129809.25,NULL,NULL,NULL,NULL,NULL,NULL
Louisville Metro Council      ,8/16/2014,NULL,NULL,NULL,0,41366.35,NULL,NULL,NULL,NULL,NULL,NULL
Louisville Metro EMS,8/16/2014,NO,NO,Bloodborne Disease,1,24378.4,NULL,NULL,NULL,NULL,NULL,NULL
Louisville Metro EMS,8/16/2014,NO,NO,Bloodborne Pathogen Exposure,1,24378.4,NULL,NULL,NULL,NULL,NULL,NULL
Louisville Metro EMS,8/16/2014,YES,YES,Strain (muscle/tendon),1,24378.4,NULL,NULL,NULL,NULL,NULL,NULL
Louisville Metro EMS,8/16/2014,NO,YES,Strain (muscle/tendon),2,24378.4,NULL,NULL,NULL,NULL,NULL,NULL
Mayor's Office                ,8/16/2014,NULL,NULL,NULL,0,20108.7,NULL,NULL,NULL,NULL,NULL,NULL
Metro Animal Services         ,8/16/2014,NULL,NULL,NULL,0,2016,NULL,NULL,NULL,NULL,NULL,NULL
Metro Parks & Recreation,8/16/2014,YES,YES,Contusion/Bruise,1,133426.65,NULL,NULL,NULL,NULL,NULL,NULL
Metro Parks & Recreation,8/16/2014,YES,YES,Strain (muscle/tendon),2,133426.65,NULL,NULL,NULL,NULL,NULL,NULL
Metro Police,8/16/2014,YES,YES,Contusion/Bruise,1,510355.93,NULL,NULL,NULL,NULL,NULL,NULL
Metro Police,8/16/2014,NO,YES,Dislocation,1,510355.93,NULL,NULL,NULL,NULL,NULL,NULL
Metro Police,8/16/2014,NO,NO,Fracture,1,510355.93,NULL,NULL,NULL,NULL,NULL,NULL
Metro Police,8/16/2014,NO,YES,Sprain  (ligament),2,510355.93,NULL,NULL,NULL,NULL,NULL,NULL
Metro Police,8/16/2014,NO,YES,Sprain or Strain,2,510355.93,NULL,NULL,NULL,NULL,NULL,NULL
Metro Police,8/16/2014,YES,YES,Strain (muscle/tendon),2,510355.93,NULL,NULL,NULL,NULL,NULL,NULL
Metro Police,8/16/2014,NO,YES,Strain (muscle/tendon),1,510355.93,NULL,NULL,NULL,NULL,NULL,NULL
OMB ,8/16/2014,NULL,NULL,NULL,0,53257.95,NULL,NULL,NULL,NULL,NULL,NULL
Parking Authority of River Cty,8/16/2014,NULL,NULL,NULL,0,15872,NULL,NULL,NULL,NULL,NULL,NULL
Public Health & Wellness,8/16/2014,NULL,NULL,NULL,0,3465.45,NULL,NULL,NULL,NULL,NULL,NULL
PW&A ,8/16/2014,NO,NO,"Contact dermatitis (Rash, Poison Ivy)",1,167284.19,NULL,NULL,NULL,NULL,NULL,NULL
PW&A ,8/16/2014,NO,NO,Cut or Laceration,1,167284.19,NULL,NULL,NULL,NULL,NULL,NULL
PW&A ,8/16/2014,NO,NO,"Cut, laceration or scratches",1,167284.19,NULL,NULL,NULL,NULL,NULL,NULL
PW&A ,8/16/2014,NO,NO,Insect Bite,1,167284.19,NULL,NULL,NULL,NULL,NULL,NULL
PW&A ,8/16/2014,NO,NO,Poisoning - Chemical,1,167284.19,NULL,NULL,NULL,NULL,NULL,NULL
PW&A ,8/16/2014,NO,YES,Strain (muscle/tendon),2,167284.19,NULL,NULL,NULL,NULL,NULL,NULL
Waterfront Development Corp,8/16/2014,NULL,NULL,NULL,0,10175.5,NULL,NULL,NULL,NULL,NULL,NULL
Youth Detention Services      ,8/16/2014,NO,YES,Contusion/Bruise,1,10927.2,NULL,NULL,NULL,NULL,NULL,NULL
Zoo,8/16/2014,NULL,NULL,NULL,0,80404.24,NULL,NULL,NULL,NULL,NULL,NULL
Belle of Louisville           ,8/2/2014,NULL,NULL,NULL,0,2232,NULL,NULL,NULL,NULL,NULL,NULL
Civic Innovation & Technology,8/2/2014,NULL,NULL,NULL,0,27962.5,NULL,NULL,NULL,NULL,NULL,NULL
Codes & Regulations,8/2/2014,NO,NO,Insect Sting,1,52464.7,NULL,NULL,NULL,NULL,NULL,NULL
Codes & Regulations,8/2/2014,NO,NO,Poisoning - animal / insect,1,52464.7,NULL,NULL,NULL,NULL,NULL,NULL
Community Services,8/2/2014,NO,NO,Tendonitis,1,22249.2,NULL,NULL,NULL,NULL,NULL,NULL
Coroner                       ,8/2/2014,NULL,NULL,NULL,0,9635.25,NULL,NULL,NULL,NULL,NULL,NULL
Corrections                   ,8/2/2014,NO,YES,Contusion/Bruise,1,1665.85,NULL,NULL,NULL,NULL,NULL,NULL
Corrections                   ,8/2/2014,NO,YES,Strain (muscle/tendon),1,1665.85,NULL,NULL,NULL,NULL,NULL,NULL
County Attorney               ,8/2/2014,NULL,NULL,NULL,0,13000,NULL,NULL,NULL,NULL,NULL,NULL
Develop Louisville,8/2/2014,NULL,NULL,NULL,0,44842.85,NULL,NULL,NULL,NULL,NULL,NULL
Economic Development ,8/2/2014,NULL,NULL,NULL,0,8609.7,NULL,NULL,NULL,NULL,NULL,NULL
Emergency Mgt Agency/MetroSafe,8/2/2014,NULL,NULL,NULL,0,77152.58,NULL,NULL,NULL,NULL,NULL,NULL
Fire & Rescue                 ,8/2/2014,YES,YES,Contusion/Bruise,1,384186,NULL,NULL,NULL,NULL,NULL,NULL
Fleet & Facilities,8/2/2014,NULL,NULL,NULL,0,88488.17,NULL,NULL,NULL,NULL,NULL,NULL
Human Relations Commission    ,8/2/2014,NULL,NULL,NULL,0,6336.5,NULL,NULL,NULL,NULL,NULL,NULL
Human Resources,8/2/2014,NULL,NULL,NULL,0,9910,NULL,NULL,NULL,NULL,NULL,NULL
Kentuckiana Works Foundation,8/2/2014,NULL,NULL,NULL,0,3589.6,NULL,NULL,NULL,NULL,NULL,NULL
Library,8/2/2014,NULL,NULL,NULL,0,125149.15,NULL,NULL,NULL,NULL,NULL,NULL
Louisville Metro Council      ,8/2/2014,NULL,NULL,NULL,0,39687.85,NULL,NULL,NULL,NULL,NULL,NULL
Louisville Metro EMS,8/2/2014,YES,YES,Sprain  (ligament),1,23344.6,NULL,NULL,NULL,NULL,NULL,NULL
Louisville Metro EMS,8/2/2014,YES,YES,Sprain or Strain,1,23344.6,NULL,NULL,NULL,NULL,NULL,NULL
Louisville Metro EMS,8/2/2014,NO,YES,Strain (muscle/tendon),2,23344.6,NULL,NULL,NULL,NULL,NULL,NULL
Mayor's Office                ,8/2/2014,NULL,NULL,NULL,0,19244.1,NULL,NULL,NULL,NULL,NULL,NULL
Metro Animal Services         ,8/2/2014,NULL,NULL,NULL,0,1936,NULL,NULL,NULL,NULL,NULL,NULL
Metro Parks & Recreation,8/2/2014,YES,YES,Hyperextension,1,128385.5,NULL,NULL,NULL,NULL,NULL,NULL
Metro Police,8/2/2014,NO,NO,Bloodborne Disease,2,491000.33,NULL,NULL,NULL,NULL,NULL,NULL
Metro Police,8/2/2014,NO,NO,Bloodborne Pathogen Exposure,2,491000.33,NULL,NULL,NULL,NULL,NULL,NULL
Metro Police,8/2/2014,NO,NO,Cut or Laceration,1,491000.33,NULL,NULL,NULL,NULL,NULL,NULL
Metro Police,8/2/2014,NO,NO,"Cut, laceration or scratches",1,491000.33,NULL,NULL,NULL,NULL,NULL,NULL
Metro Police,8/2/2014,NO,YES,Dislocation,1,491000.33,NULL,NULL,NULL,NULL,NULL,NULL
Metro Police,8/2/2014,NO,NO,Insect Bite,1,491000.33,NULL,NULL,NULL,NULL,NULL,NULL
Metro Police,8/2/2014,NO,NO,Poisoning - Chemical,1,491000.33,NULL,NULL,NULL,NULL,NULL,NULL
Metro Police,8/2/2014,NO,NO,Sprain  (ligament),1,491000.33,NULL,NULL,NULL,NULL,NULL,NULL
Metro Police,8/2/2014,NO,NO,Sprain or Strain,1,491000.33,NULL,NULL,NULL,NULL,NULL,NULL
OMB ,8/2/2014,NULL,NULL,NULL,0,51131.25,NULL,NULL,NULL,NULL,NULL,NULL
Parking Authority of River Cty,8/2/2014,NULL,NULL,NULL,0,15187.7,NULL,NULL,NULL,NULL,NULL,NULL
Public Health & Wellness,8/2/2014,NULL,NULL,NULL,0,3405.45,NULL,NULL,NULL,NULL,NULL,NULL
PW&A ,8/2/2014,NO,YES,Contusion/Bruise,1,161390.39,NULL,NULL,NULL,NULL,NULL,NULL
PW&A ,8/2/2014,NO,YES,Sprain  (ligament),1,161390.39,NULL,NULL,NULL,NULL,NULL,NULL
PW&A ,8/2/2014,NO,YES,Sprain or Strain,1,161390.39,NULL,NULL,NULL,NULL,NULL,NULL
PW&A ,8/2/2014,NO,YES,Strain (muscle/tendon),3,161390.39,NULL,NULL,NULL,NULL,NULL,NULL
PW&A ,8/2/2014,YES,YES,Strain (muscle/tendon),1,161390.39,NULL,NULL,NULL,NULL,NULL,NULL
PW&A ,8/2/2014,YES,YES,Wound from a weapon,1,161390.39,NULL,NULL,NULL,NULL,NULL,NULL
Waterfront Development Corp,8/2/2014,NULL,NULL,NULL,0,9805.5,NULL,NULL,NULL,NULL,NULL,NULL
Youth Detention Services      ,8/2/2014,NULL,NULL,NULL,0,10506.2,NULL,NULL,NULL,NULL,NULL,NULL
Zoo,8/2/2014,NO,NO,Insect Bite,1,77247.94,NULL,NULL,NULL,NULL,NULL,NULL
Zoo,8/2/2014,NO,NO,Poisoning - Chemical,1,77247.94,NULL,NULL,NULL,NULL,NULL,NULL
Belle of Louisville           ,7/19/2014,NULL,NULL,NULL,0,2170,NULL,NULL,NULL,NULL,NULL,NULL
Civic Innovation & Technology,7/19/2014,NULL,NULL,NULL,0,26759.6,NULL,NULL,NULL,NULL,NULL,NULL
Codes & Regulations,7/19/2014,NO,NO,"Contact dermatitis (Rash, Poison Ivy)",1,50597.45,NULL,NULL,NULL,NULL,NULL,NULL
Community Services,7/19/2014,NULL,NULL,NULL,0,21370,NULL,NULL,NULL,NULL,NULL,NULL
Coroner                       ,7/19/2014,NULL,NULL,NULL,0,9233.25,NULL,NULL,NULL,NULL,NULL,NULL
Corrections                   ,7/19/2014,NULL,NULL,NULL,0,1618.35,NULL,NULL,NULL,NULL,NULL,NULL
County Attorney               ,7/19/2014,NULL,NULL,NULL,0,12480,NULL,NULL,NULL,NULL,NULL,NULL
Develop Louisville,7/19/2014,NULL,NULL,NULL,0,42933.45,NULL,NULL,NULL,NULL,NULL,NULL
Economic Development ,7/19/2014,NULL,NULL,NULL,0,8313.7,NULL,NULL,NULL,NULL,NULL,NULL
Emergency Mgt Agency/MetroSafe,7/19/2014,NULL,NULL,NULL,0,74318.83,NULL,NULL,NULL,NULL,NULL,NULL
Fire & Rescue                 ,7/19/2014,NULL,NULL,NULL,0,370716.5,NULL,NULL,NULL,NULL,NULL,NULL
Fleet & Facilities,7/19/2014,NO,NO,Other,1,85249.52,NULL,NULL,NULL,NULL,NULL,NULL
Human Relations Commission    ,7/19/2014,NULL,NULL,NULL,0,6084.4,NULL,NULL,NULL,NULL,NULL,NULL
Human Resources,7/19/2014,NULL,NULL,NULL,0,9556.5,NULL,NULL,NULL,NULL,NULL,NULL
Kentuckiana Works Foundation,7/19/2014,NULL,NULL,NULL,0,3425.6,NULL,NULL,NULL,NULL,NULL,NULL
Library,7/19/2014,NO,NO,Strain (muscle/tendon),1,120192.35,NULL,NULL,NULL,NULL,NULL,NULL
Louisville Metro Council      ,7/19/2014,NULL,NULL,NULL,0,37987.35,NULL,NULL,NULL,NULL,NULL,NULL
Louisville Metro EMS,7/19/2014,YES,YES,Fracture,1,22425.7,NULL,NULL,NULL,NULL,NULL,NULL
Louisville Metro EMS,7/19/2014,NO,YES,Human Bite,1,22425.7,NULL,NULL,NULL,NULL,NULL,NULL
Louisville Metro EMS,7/19/2014,NO,YES,Infection,1,22425.7,NULL,NULL,NULL,NULL,NULL,NULL
Louisville Metro EMS,7/19/2014,NO,NO,Strain (muscle/tendon),1,22425.7,NULL,NULL,NULL,NULL,NULL,NULL
Mayor's Office                ,7/19/2014,NULL,NULL,NULL,0,18368.5,NULL,NULL,NULL,NULL,NULL,NULL
Metro Animal Services         ,7/19/2014,NULL,NULL,NULL,0,1864,NULL,NULL,NULL,NULL,NULL,NULL
Metro Parks & Recreation,7/19/2014,NO,NO,Cut or Laceration,1,122905.9,NULL,NULL,NULL,NULL,NULL,NULL
Metro Parks & Recreation,7/19/2014,NO,NO,"Cut, laceration or scratches",1,122905.9,NULL,NULL,NULL,NULL,NULL,NULL
Metro Parks & Recreation,7/19/2014,NO,NO,Strain (muscle/tendon),1,122905.9,NULL,NULL,NULL,NULL,NULL,NULL
Metro Police,7/19/2014,NO,NO,Bloodborne Disease,1,474405.38,NULL,NULL,NULL,NULL,NULL,NULL
Metro Police,7/19/2014,NO,NO,Bloodborne Pathogen Exposure,1,474405.38,NULL,NULL,NULL,NULL,NULL,NULL
Metro Police,7/19/2014,NO,YES,Contusion/Bruise,1,474405.38,NULL,NULL,NULL,NULL,NULL,NULL
Metro Police,7/19/2014,NO,YES,Cut or Laceration,1,474405.38,NULL,NULL,NULL,NULL,NULL,NULL
Metro Police,7/19/2014,NO,YES,"Cut, laceration or scratches",1,474405.38,NULL,NULL,NULL,NULL,NULL,NULL
Metro Police,7/19/2014,NO,NO,Human Bite,1,474405.38,NULL,NULL,NULL,NULL,NULL,NULL
Metro Police,7/19/2014,NO,NO,Infection,1,474405.38,NULL,NULL,NULL,NULL,NULL,NULL
OMB ,7/19/2014,NULL,NULL,NULL,0,49245.35,NULL,NULL,NULL,NULL,NULL,NULL
Parking Authority of River Cty,7/19/2014,NULL,NULL,NULL,0,14600.2,NULL,NULL,NULL,NULL,NULL,NULL
Public Health & Wellness,7/19/2014,NULL,NULL,NULL,0,3264.25,NULL,NULL,NULL,NULL,NULL,NULL
PW&A ,7/19/2014,NO,YES,Contusion/Bruise,1,155735.84,NULL,NULL,NULL,NULL,NULL,NULL
PW&A ,7/19/2014,NO,YES,Crushing,1,155735.84,NULL,NULL,NULL,NULL,NULL,NULL
PW&A ,7/19/2014,NO,YES,Cumulative Injury,1,155735.84,NULL,NULL,NULL,NULL,NULL,NULL
PW&A ,7/19/2014,NO,YES,Insect Bite,1,155735.84,NULL,NULL,NULL,NULL,NULL,NULL
PW&A ,7/19/2014,NO,YES,Poisoning - Chemical,1,155735.84,NULL,NULL,NULL,NULL,NULL,NULL
